"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-06-26",,,,,"0.00",,"0.0","0.0",,"82","70",,,,,,"  225",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-06-27",,,,,"0.00",,"0.0","0.0",,"94","71",,,,,,"  293",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-06-28",,,,,"0.00",,"0.0","0.0",,"81","67",,,,,,"  180",,,,,"19.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-06-29",,,,,"0.70",,"0.0","0.0",,"77","64",,,,,,"   45",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-06-30",,,,,"0.03",,"0.0","0.0",,"81","63",,,,,,"  338",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-01",,,,,"0.00",,"0.0","0.0",,"82","62",,,,,,"  158",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-02",,,,,"0.26",,"0.0","0.0",,"83","69",,,,,,"  225",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-03",,,,,"0.38",,"0.0","0.0",,"75","69",,,,,,"   45",,,,,"8.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-04",,,,,"0.00",,"0.0","0.0",,"89","70",,,,,,"   45",,,,,"8.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-05",,,,,"0.25",,"0.0","0.0",,"86","69",,,,,,"  158",,,,,"8.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-06",,,,,"0.00",,"0.0","0.0",,"79","67",,,,,,"  293",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-07",,,,,"0.00",,"0.0","0.0",,"82","61",,,,,,"  293",,,,,"11.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-08",,,,,"0.00",,"0.0","0.0",,"82","68",,,,,,"  180",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-09",,,,,"0.00",,"0.0","0.0",,"88","68",,,,,,"  180",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-10",,,,,"0.00",,"0.0","0.0",,"85","71",,,,,,"   45",,,,,"15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-11",,,,,"0.00",,"0.0","0.0",,"90","70",,,,,,"  270",,,,,"17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-12",,,,,"0.01",,"0.0","0.0",,"84","70",,,,,,"  315",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-13",,,,,"0.00",,"0.0","0.0",,"86","64",,,,,,"  180",,,,,"15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-14",,,,,"0.00",,"0.0","0.0",,"91","67",,,,,,"  180",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-15",,,,,"0.00",,"0.0","0.0",,"91","72",,,,,,"  225",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-16",,,,,"0.03",,"0.0","0.0",,"99","77",,,,,,"  225",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-17",,,,,"0.27",,"0.0","0.0",,"90","73",,,,,,"  225",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-18",,,,,"0.00",,"0.0","0.0",,"91","75",,,,,,"   45",,,,,"8.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-19",,,,,"0.00",,"0.0","0.0",,"87","75",,,,,,"  135",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-20",,,,,"0.00",,"0.0","0.0",,"101","79",,,,,,"  225",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-21",,,,,"0.00",,"0.0","0.0",,"102","82",,,,,,"  270",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-22",,,,,"0.28",,"0.0","0.0",,"94","72",,,,,,"  248",,,,,"42.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-23",,,,,"0.07",,"0.0","0.0",,"83","73",,,,,,"  225",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-24",,,,,"0.00",,"0.0","0.0",,"87","69",,,,,,"   23",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-25",,,,,"0.00",,"0.0","0.0",,"92","71",,,,,,"  270",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-26",,,,,"0.24",,"0.0","0.0",,"93","75",,,,,,"  180",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-27",,,,,"0.00",,"0.0","0.0",,"88","75",,,,,,"  180",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-28",,,,,"0.00",,"0.0","0.0",,"85","74",,,,,,"  135",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-29",,,,,"3.47",,"0.0","0.0",,"77","70",,,,,,"   45",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-30",,,,,"0.00",,"0.0","0.0",,"86","71",,,,,,"  270",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-07-31",,,,,"0.00",,"0.0","0.0",,"89","71",,,,,,"  270",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-01",,,,,"0.00",,"0.0","0.0",,"84","75",,,,,,"  180",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-02",,,,,"0.24",,"0.0","0.0",,"91","70",,,,,,"  225",,,,,"30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-03",,,,,"0.08",,"0.0","0.0",,"92","70",,,,,,"  270",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-04",,,,,"0.00",,"0.0","0.0",,"91","73",,,,,,"  135",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-05",,,,,"0.02",,"0.0","0.0",,"94","78",,,,,,"  180",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-06",,,,,"0.00",,"0.0","0.0",,"93","76",,,,,,"  270",,,,,"17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-07",,,,,"0.00",,"0.0","0.0",,"94","76",,,,,,"  225",,,,,"17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-08",,,,,"0.00",,"0.0","0.0",,"96","80",,,,,,"  270",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-09",,,,,"0.00",,"0.0","0.0",,"95","80",,,,,,"  315",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-10",,,,,"0.00",,"0.0","0.0",,"86","74",,,,,,"  180",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-11",,,,,"0.45",,"0.0","0.0",,"93","75",,,,,,"  225",,,,,"29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-12",,,,,"0.04",,"0.0","0.0",,"88","76",,,,,,"  293",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-13",,,,,"0.00",,"0.0","0.0",,"89","71",,,,,,"  270",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-14",,,,,"0.00",,"0.0","0.0",,"84","71",,,,,,"  225",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-15",,,,,"0.03",,"0.0","0.0",,"84","76",,,,,,"  270",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-16",,,,,"0.00",,"0.0","0.0",,"78","68",,,,,,"  293",,,,,"31.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-17",,,,,"0.00",,"0.0","0.0",,"85","64",,,,,,"  135",,,,,"15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-18",,,,,"0.00",,"0.0","0.0",,"83","68",,,,,,"  158",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-19",,,,,"0.00",,"0.0","0.0",,"84","70",,,,,,"  270",,,,,"13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-20",,,,,"0.00",,"0.0","0.0",,"77","70",,,,,,"   45",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-21",,,,,"0.00",,"0.0","0.0",,"75","67",,,,,,"   45",,,,,"29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-22",,,,,"0.00",,"0.0","0.0",,"82","68",,,,,,"   90",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-23",,,,,"0.00",,"0.0","0.0",,"89","66",,,,,,"   23",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-24",,,,,"0.00",,"0.0","0.0",,"91","67",,,,,,"   23",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-25",,,,,"0.00",,"0.0","0.0",,"93","74",,,,,,"   45",,,,,"15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-26",,,,,"0.00",,"0.0","0.0",,"95","72",,,,,,"  225",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-27",,,,,"0.00",,"0.0","0.0",,"97","76",,,,,,"  270",,,,,"15.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-28",,,,,"0.00",,"0.0","0.0",,"95","72",,,,,,"   68",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-29",,,,,"0.00",,"0.0","0.0",,"83","69",,,,,,"  158",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-30",,,,,"0.00",,"0.0","0.0",,"86","73",,,,,,"  158",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-08-31",,,,,"0.30",,"0.0","0.0",,"90","74",,,,,,"  158",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-01",,,,,"0.00",,"0.0","0.0",,"95","76",,,,,,"  225",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-02",,,,,"0.18",,"0.0","0.0",,"96","75",,,,,,"  315",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-03",,,,,"0.00",,"0.0","0.0",,"89","69",,,,,,"  135",,,,,"13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-04",,,,,"0.00",,"0.0","0.0",,"84","69",,,,,,"  158",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-05",,,,,"0.00",,"0.0","0.0",,"78","72",,,,,,"  158",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-06",,,,,"0.00",,"0.0","0.0",,"89","71",,,,,,"  203",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-07",,,,,"0.00",,"0.0","0.0",,"85","69",,,,,,"  338",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-08",,,,,"0.00",,"0.0","0.0",,"80","63",,,,,,"  338",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-09",,,,,"0.00",,"0.0","0.0",,"79","60",,,,,,"  225",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-10",,,,,"0.00",,"0.0","0.0",,"80","63",,,,,,"  338",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-11",,,,,"0.00",,"0.0","0.0",,"83","57",,,,,,"  225",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-12",,,,,"0.00",,"0.0","0.0",,"84","67",,,,,,"  135",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-13",,,,,"0.00",,"0.0","0.0",,"81","67",,,,,,"  135",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-14",,,,,"0.03",,"0.0","0.0",,"84","71",,,,,,"  225",,,,,"13.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-15",,,,,"0.00",,"0.0","0.0",,"74","61",,,,,,"  360",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-16",,,,,"0.00",,"0.0","0.0",,"69","59",,,,,,"   90",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-17",,,,,"0.91",,"0.0","0.0",,"75","61",,,,,,"  315",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-18",,,,,"0.62",,"0.0","0.0",,"73","57",,,,,,"  315",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-19",,,,,"0.00",,"0.0","0.0",,"79","53",,,,,,"  270",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-20",,,,,"0.00",,"0.0","0.0",,"78","61",,,,,,"  158",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-21",,,,,"0.00",,"0.0","0.0",,"86","67",,,,,,"  225",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-22",,,,,"0.00",,"0.0","0.0",,"94","73",,,,,,"  203",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-23",,,,,"0.00",,"0.0","0.0",,"85","61",,,,,,"  315",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-24",,,,,"0.00",,"0.0","0.0",,"70","57",,,,,,"   45",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-25",,,,,"0.16",,"0.0","0.0",,"62","57",,,,,,"   45",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-26",,,,,"0.08",,"0.0","0.0",,"72","51",,,,,,"  293",,,,,"29.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-27",,,,,"0.00",,"0.0","0.0",,"62","45",,,,,,"  315",,,,,"19.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-28",,,,,"0.00",,"0.0","0.0",,"76","50",,,,,,"   45",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-29",,,,,"0.00",,"0.0","0.0",,"62","51",,,,,,"   45",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-09-30",,,,,"0.00",,"0.0","0.0",,"72","58",,,,,,"   45",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-01",,,,,"0.00",,"0.0","0.0",,"77","60",,,,,,"   68",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-02",,,,,"0.51",,"0.0","0.0",,"70","57",,,,,,"  360",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-03",,,,,"0.53",,"0.0","0.0",,"63","55",,,,,,"   45",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-04",,,,,"0.00",,"0.0","0.0",,"64","52",,,,,,"  225",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-05",,,,,"0.00",,"0.0","0.0",,"64","50",,,,,,"  293",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-06",,,,,"0.00",,"0.0","0.0",,"65","49",,,,,,"   45",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-07",,,,,"0.01",,"0.0","0.0",,"65","47",,,,,,"  225",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-08",,,,,"0.00",,"0.0","0.0",,"70","52",,,,,,"  248",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-09",,,,,"0.00",,"0.0","0.0",,"70","49",,,,,,"  248",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-10",,,,,"0.04",,"0.0","0.0",,"61","44",,,,,,"  135",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-11",,,,,"0.09",,"0.0","0.0",,"65","54",,,,,,"  270",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-12",,,,,"0.00",,"0.0","0.0",,"60","47",,,,,,"  293",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-13",,,,,"0.00",,"0.0","0.0",,"56","42",,,,,,"  315",,,,,"30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-14",,,,,"0.00",,"0.0","0.0",,"58","42",,,,,,"  293",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-15",,,,,"0.00",,"0.0","0.0",,"58","47",,,,,,"   68",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-16",,,,,"0.00",,"0.0","0.0",,"74","51",,,,,,"  225",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-17",,,,,"0.00",,"0.0","0.0",,"79","61",,,,,,"  203",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-18",,,,,"0.82",,"0.0","0.0",,"73","60",,,,,,"  225",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-19",,,,,"0.00",,"0.0","0.0",,"69","59",,,,,,"  248",,,,,"17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-20",,,,,"0.00",,"0.0","0.0",,"60","47",,,,,,"  225",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-21",,,,,"0.00",,"0.0","0.0",,"61","48",,,,,,"  270",,,,,"17.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-22",,,,,"0.00",,"0.0","0.0",,"57","42",,,,,,"  293",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-23",,,,,"0.00",,"0.0","0.0",,"54","37",,,,,,"   45",,,,,"17.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-24",,,,,"0.00",,"0.0","0.0",,"56","39",,,,,,"   45",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-25",,,,,"1.76",,"0.0","0.0",,"64","46",,,,,,"  135",,,,,"46.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-26",,,,,"0.00",,"0.0","0.0",,"50","43",,,,,,"  270",,,,,"38.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-27",,,,,"0.00",,"0.0","0.0",,"55","42",,,,,,"  248",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-28",,,,,"0.10",,"0.0","0.0",,"55","44",,,,,,"  338",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-29",,,,,"0.00",,"0.0","0.0",,"53","38",,,,,,"  293",,,,,"25.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-30",,,,,"0.00",,"0.0","0.0",,"53","39",,,,,,"  270",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-10-31",,,,,"0.00",,"0.0","0.0",,"61","40",,,,,,"  248",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-01",,,,,"0.00",,"0.0","0.0",,"54","43",,,,,,"  293",,,,,"30.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-02",,,,,"0.00",,"0.0","0.0",,"51","39",,,,,,"  315",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-03",,,,,"0.00",,"0.0","0.0",,"53","36",,,,,,"  135",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-04",,,,,"0.32",,"0.0","0.0",,"58","49",,,,,,"  180",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-05",,,,,"0.00",,"0.0","0.0",,"55","39",,,,,,"  315",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-06",,,,,"0.00",,"0.0","0.0",,"50","37",,,,,,"  293",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-07",,,,,"0.03",,"0.0","0.0",,"68","44",,,,,,"  225",,,,,"27.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-08",,,,,"0.01",,"0.0","0.0",,"62","42",,,,,,"  293",,,,,"34.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-09",,,,,"0.18",,"0.0","0.0",,"56","38",,,,,,"  338",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-10",,,,,"0.00",,"0.0","0.0",,"51","36",,,,,,"  293",,,,,"38.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-11",,,,,"0.00",,"0.0","0.0",,"42","34",,,,,,"  315",,,,,"51.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-12",,,,,"0.00",,"0.0","0.0",,"46","35",,,,,,"  293",,,,,"34.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-13",,,,,"0.00",,"0.0","0.0",,"58","37",,,,,,"  293",,,,,"31.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-14",,,,,"0.00",,"0.0","0.0",,"71","48",,,,,,"  270",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-15",,,,,"0.00",,"0.0","0.0",,"49","40",,,,,,"  360",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-16",,,,,"0.00",,"0.0","0.0",,"45","32",,,,,,"  315",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-17",,,,,"0.31",,"0.0","0.0",,"41","28",,,,,,"   45",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-18",,,,,"0.66",,"0.0","0.0",,"38","33",,,,,,"  315",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-19",,,,,"0.00",,"0.0","0.0",,"40","33",,,,,,"  293",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-20",,,,,"0.00",,"0.0","0.0",,"48","35",,,,,,"  270",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-21",,,,,"0.00",,"0.0","0.0",,"49","37",,,,,,"  270",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-22",,,,,"0.00",,"0.0","0.0",,"50","41",,,,,,"  315",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-23",,,,,"0.00",,"0.0","0.0",,"52","38",,,,,,"  225",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-24",,,,,"0.90",,"0.0","0.0",,"57","48",,,,,,"  135",,,,,"36.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-25",,,,,"0.00",,"0.0","0.0",,"56","38",,,,,,"  315",,,,,"33.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-26",,,,,"0.00",,"0.0","0.0",,"49","35",,,,,,"  293",,,,,"36.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-27",,,,,"0.02",,"0.0","0.0",,"41","34",,,,,,"   90",,,,,"19.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-28",,,,,"1.68",,"0.0","0.0",,"55","40",,,,,,"  270",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-29",,,,,"0.00",,"0.0","0.0",,"43","36",,,,,,"  270",,,,,"23.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-11-30",,,,,"0.00",,"0.0","0.0",,"48","36",,,,,,"  270",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-01",,,,,"0.00",,"0.0","0.0",,"56","43",,,,,,"  225",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-02",,,,,"0.02",,"0.0","0.0",,"60","47",,,,,,"  270",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-03",,,,,"0.00",,"0.0","0.0",,"47","26",,,,,,"  315",,,,,"46.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-04",,,,,"0.00",,"0.0","0.0",,"35","24",,,,,,"  315",,,,,"27.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-05",,,,,"0.00",,"0.0","0.0",,"40","22",,,,,,"  293",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-06",,,,,"0.00",,"0.0","0.0",,"45","24",,,,,,"  315",,,,,"32.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-07",,,,,"0.01",,"0.0","0.0",,"50","33",,,,,,"  360",,,,,"12.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-08",,,,,"0.00",,"0.0","0.0",,"64","46",,,,,,"  225",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-09",,,,,"0.18",,"0.0","0.0",,"63","39",,,,,,"  315",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-10",,,,,"0.00",,"0.0","0.0",,"43","38",,,,,,"  293",,,,,"23.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-11",,,,,"0.00",,"0.0","0.0",,"39","25",,,,,,"  315",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-12",,,,,"0.00",,"0.0","0.0",,"41","27",,,,,,"  225",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-13",,,,,"0.00",,"0.0","0.0",,"52","30",,,,,,"  270",,,,,"19.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-14",,,,,"0.00",,"0.0","0.0",,"38","20",,,,,,"  293",,,,,"28.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-15",,,,,"0.09",,"1.1","0.0",,"31","18",,,,,,"  293",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-16",,,,,"0.01",,"0.0","0.0",,"37","31",,,,,,"  360",,,,,"16.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-17",,,,,"0.00",,"0.0","0.0",,"32","21",,,,,,"  338",,,,,"14.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-18",,,,,"0.00",,"0.0","0.0",,"40","21",,,,,,"  225",,,,,"21.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-19",,,,,"0.00",,"0.0","0.0",,"41","17",,,,,,"  315",,,,,"33.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-20",,,,,"0.00",,"0.0","0.0",,"26","14",,,,,,"  315",,,,,"25.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-21",,,,,"0.00",,"0.0","0.0",,"27","16",,,,,,"  270",,,,,"21.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","1980-12-22",,,,,"0.00",,"0.0","0.0",,"32","19",,,,,,"  158",,,,,"14.1"
